Region,I: Area Bader charge,,,,I: Average curvature,,,,I: Average curvature-scaled torsion,,,,I: Average net plane curvature,,,,I: Average torsion,,,,I: Deformation (kinetic) energy,,,,I: Deformation (kinetic) negative energy,,,,I: Deformation (kinetic) positive energy,,,,I: Deformation charge,,,,I: Deformation negative charge,,,,I: Deformation negative volume,,,,I: Deformation positive charge,,,,I: Deformation positive volume,,,,I: Deformation volume,,,,I: Electron Density SCF,,,,I: Electron Localization Function SCF,,,,I: Gradient bundle partition function contribution (from IN Te),,,,I: Gradient bundle probability (from IN Te),,,,I: Kinetic Energy Density SCF,,,,I: Solid angle (alpha),,,,I: Te per electron,,,,I: Te per valence electron,,,,I: Valence Bader charge,,,,I: Valence density,,,,I: Volume,,,,I: Volume Bader charge,,,,I: Volume fraction,,,
Atomic basin decomposition,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆,NEF,EEF X+,∆,%∆
C2: Max (node 6138) → C2: Max (node 6118) in NEF (0.99999158),0.01000647,0.02894558,0.01893910,189.26850650,363.46745000,355.56161000,-7.90584000,-2.17511637,11.43054200,10.13015800,-1.30038400,-11.37639842,153.26036000,145.20222000,-8.05814000,-5.25781096,96.92387300,94.64683200,-2.27704100,-2.34930872,-0.02015777,-0.03492925,-0.01477149,73.27938655,-0.24459152,-0.23413376,0.01045776,-4.27560203,0.22443375,0.19920451,-0.02522924,-11.24128613,-0.00566849,-0.03324019,-0.02757170,486.40260262,-0.42118630,-0.40281983,0.01836647,-4.36065228,-7.87312940,-7.48813360,0.38499580,-4.88999711,0.41551780,0.36957964,-0.04593816,-11.05564190,10.81424800,9.61593260,-1.19831540,-11.08089439,2.94111830,2.12779890,-0.81331940,-27.65340653,1.89576340,1.81723800,-0.07852540,-4.14215192,10.46573900,10.06309000,-0.40264900,-3.84730596,8.26799150,8.06637450,-0.20161700,-2.43852452,0.31771047,0.32041682,0.00270635,0.85182903,1.88854630,1.81597670,-0.07256960,-3.84261694,0.31762832,0.30769726,-0.00993106,-3.12662926,2012.26780000,1971.80330000,-40.46450000,-2.01089040,3412.93270000,3315.79340000,-97.13930000,-2.84621200,0.00566849,0.03324019,0.02757170,486.40260262,1.26050680,1.20184350,-0.05866330,-4.65394554,29.00903900,27.90821700,-1.10082200,-3.79475515,0.22502534,0.18132120,-0.04370414,-19.42187489,0.35346480,0.33309320,-0.02037160,-5.76340275,
C2: Max (node 6172) → C2: Max (node 6134) in NEF (0.99995765),-0.04190476,-0.07714007,-0.03523531,84.08426030,391.44673000,371.25538000,-20.19135000,-5.15813480,11.48924400,11.38913600,-0.10010800,-0.87131930,205.55881000,191.85782000,-13.70099000,-6.66524096,237.08852000,234.31394000,-2.77458000,-1.17027176,0.04862844,0.06127073,0.01264229,25.99773355,-0.27445622,-0.27100086,0.00345536,-1.25898404,0.32308466,0.33227159,0.00918693,2.84350548,0.04698384,0.07182893,0.02484509,52.88007774,-0.48023899,-0.47548570,0.00475329,-0.98977594,-9.52425910,-9.49949060,0.02476850,-0.26005697,0.52722283,0.54731462,0.02009179,3.81087253,10.87925200,11.82670200,0.94745000,8.70877888,1.35499250,2.32721170,0.97221920,71.75089161,2.27325370,2.36031220,0.08705850,3.82968694,12.97193000,14.19938400,1.22745400,9.46238532,9.68889400,9.14170150,-0.54719250,-5.64762603,0.37231087,0.36313154,-0.00917933,-2.46550148,2.28341280,2.35028310,0.06687030,2.92852436,0.37189148,0.38052869,0.00863721,2.32250817,2401.00450000,2387.20220000,-13.80230000,-0.57485523,4067.73520000,3970.67680000,-97.05840000,-2.38605502,-0.04698384,-0.07182893,-0.02484509,52.88007774,1.52947070,1.59925490,0.06978420,4.56263726,31.87631900,34.20981300,2.33349400,7.32046257,0.05715584,0.08951587,0.03236003,56.61719455,0.38840158,0.40830469,0.01990311,5.12436381,
C3: Max (node 6122) → C2: Max (node 6158) in NEF (0.99996486),0.04555570,0.03423721,-0.01131849,-24.84538104,399.69652000,395.99683000,-3.69969000,-0.92562477,9.53058710,9.63879450,0.10820740,1.13536972,252.32128000,247.87946000,-4.44182000,-1.76038264,295.56362000,270.51160000,-25.05202000,-8.47601609,-0.02847067,-0.02634148,0.00212920,-7.47855899,-0.24051217,-0.23621190,0.00430027,-1.78796358,0.21204150,0.20987042,-0.00217108,-1.02389391,-0.04131534,-0.03858873,0.00272661,-6.59951437,-0.41533682,-0.40958136,0.00575546,-1.38573315,-9.44827170,-9.51934950,-0.07107780,0.75228362,0.37402148,0.37099263,-0.00302885,-0.80980643,5.15216090,5.06433890,-0.08782200,-1.70456633,-4.29611080,-4.45501060,-0.15889980,3.69868952,1.81732550,1.83640700,0.01908150,1.04997701,7.36748230,7.51748310,0.15000080,2.03598453,8.06678140,7.96655250,-0.10022890,-1.24248935,0.30997866,0.31645164,0.00647298,2.08820181,1.83727870,1.84908780,0.01180910,0.64274952,0.31048020,0.31177404,0.00129384,0.41672223,1964.57220000,1980.77090000,16.19870000,0.82454083,3334.57230000,3326.13160000,-8.44070000,-0.25312692,0.04131534,0.03858873,-0.00272661,-6.59951437,1.19636510,1.21285900,0.01649390,1.37866777,21.18516000,21.66698100,0.48182100,2.27433260,-0.26852378,-0.28479436,-0.01627058,6.05926969,0.25813362,0.25860211,0.00046849,0.18149128,
C3: Max (node 6138) → C2: Max (node 6118) in NEF (0.99999158),0.01000647,0.02894558,0.01893910,189.26850650,363.46745000,355.56161000,-7.90584000,-2.17511637,11.43054200,10.13015800,-1.30038400,-11.37639842,153.26036000,145.20222000,-8.05814000,-5.25781096,96.92387300,94.64683200,-2.27704100,-2.34930872,-0.02015777,-0.03492925,-0.01477149,73.27938655,-0.24459152,-0.23413376,0.01045776,-4.27560203,0.22443375,0.19920451,-0.02522924,-11.24128613,-0.00566849,-0.03324019,-0.02757170,486.40260262,-0.42118630,-0.40281983,0.01836647,-4.36065228,-7.87312940,-7.48813360,0.38499580,-4.88999711,0.41551780,0.36957964,-0.04593816,-11.05564190,10.81424800,9.61593260,-1.19831540,-11.08089439,2.94111830,2.12779890,-0.81331940,-27.65340653,1.89576340,1.81723800,-0.07852540,-4.14215192,10.46573900,10.06309000,-0.40264900,-3.84730596,8.26799150,8.06637450,-0.20161700,-2.43852452,0.31771047,0.32041682,0.00270635,0.85182903,1.88854630,1.81597670,-0.07256960,-3.84261694,0.31762832,0.30769726,-0.00993106,-3.12662926,2012.26780000,1971.80330000,-40.46450000,-2.01089040,3412.93270000,3315.79340000,-97.13930000,-2.84621200,0.00566849,0.03324019,0.02757170,486.40260262,1.26050680,1.20184350,-0.05866330,-4.65394554,29.00903900,27.90821700,-1.10082200,-3.79475515,0.22502534,0.18132120,-0.04370414,-19.42187489,0.35346480,0.33309320,-0.02037160,-5.76340275,
C3: Max (node 6172) → C2: Max (node 6134) in NEF (0.99995765),-0.04190476,-0.07714007,-0.03523531,84.08426030,391.44673000,371.25538000,-20.19135000,-5.15813480,11.48924400,11.38913600,-0.10010800,-0.87131930,205.55881000,191.85782000,-13.70099000,-6.66524096,237.08852000,234.31394000,-2.77458000,-1.17027176,0.04862844,0.06127073,0.01264229,25.99773355,-0.27445622,-0.27100086,0.00345536,-1.25898404,0.32308466,0.33227159,0.00918693,2.84350548,0.04698384,0.07182893,0.02484509,52.88007774,-0.48023899,-0.47548570,0.00475329,-0.98977594,-9.52425910,-9.49949060,0.02476850,-0.26005697,0.52722283,0.54731462,0.02009179,3.81087253,10.87925200,11.82670200,0.94745000,8.70877888,1.35499250,2.32721170,0.97221920,71.75089161,2.27325370,2.36031220,0.08705850,3.82968694,12.97193000,14.19938400,1.22745400,9.46238532,9.68889400,9.14170150,-0.54719250,-5.64762603,0.37231087,0.36313154,-0.00917933,-2.46550148,2.28341280,2.35028310,0.06687030,2.92852436,0.37189148,0.38052869,0.00863721,2.32250817,2401.00450000,2387.20220000,-13.80230000,-0.57485523,4067.73520000,3970.67680000,-97.05840000,-2.38605502,-0.04698384,-0.07182893,-0.02484509,52.88007774,1.52947070,1.59925490,0.06978420,4.56263726,31.87631900,34.20981300,2.33349400,7.32046257,0.05715584,0.08951587,0.03236003,56.61719455,0.38840158,0.40830469,0.01990311,5.12436381,
C4: Max (node 6092) → C1: Max (node 6148) in NEF (0.99990408),-0.08057100,-0.06671586,0.01385515,-17.19619650,435.92747000,430.79252000,-5.13495000,-1.17793678,13.65341600,13.16096300,-0.49245300,-3.60681166,249.66226000,251.08842000,1.42616000,0.57123572,736.43858000,636.65726000,-99.78132000,-13.54917066,0.06328581,0.06375650,0.00047069,0.74374807,-0.27106036,-0.26277262,0.00828774,-3.05752564,0.33434617,0.32652912,-0.00781705,-2.33801093,0.05401267,0.05194656,-0.00206611,-3.82522670,-0.49303753,-0.47904103,0.01399650,-2.83883055,-12.35201300,-12.00144800,0.35056500,-2.83812039,0.54705019,0.53098760,-0.01606259,-2.93621870,11.82647700,11.08447200,-0.74200500,-6.27410006,-0.52553634,-0.91697561,-0.39143927,74.48376833,2.53784600,2.40319870,-0.13464730,-5.30557410,17.86480200,16.10711800,-1.75768400,-9.83881042,9.60888960,8.95527900,-0.65361060,-6.80214496,0.39942730,0.36245075,-0.03697655,-9.25739177,2.52320410,2.40095630,-0.12224780,-4.84494298,0.40954583,0.38941381,-0.02013202,-4.91569405,2545.95420000,2386.64360000,-159.31060000,-6.25740243,4200.37100000,3950.01130000,-250.35970000,-5.96041873,-0.05401267,-0.05194656,0.00206611,-3.82522670,1.71875430,1.62437110,-0.09438320,-5.49137244,40.39944300,37.14733000,-3.25211300,-8.04989564,-0.11212599,-0.12300212,-0.01087613,9.69991881,0.40428666,0.38003277,-0.02425389,-5.99918137,
C4: Max (node 6114) → C1: Max (node 6168) in NEF (0.99986148),0.01944658,0.01493694,-0.00450965,-23.18991741,363.49517000,390.98343000,27.48826000,7.56220777,10.83046300,11.19851700,0.36805400,3.39832194,174.56972000,181.30645000,6.73673000,3.85904841,594.91249000,593.01013000,-1.90236000,-0.31977140,-0.03224093,-0.02736481,0.00487611,-15.12398558,-0.20322651,-0.22132348,-0.01809697,8.90482743,0.17098559,0.19395867,0.02297308,13.43568192,-0.03814119,-0.02651788,0.01162331,-30.47443300,-0.35935013,-0.39062074,-0.03127061,8.70198934,-8.90084020,-9.39106150,-0.49022130,5.50758455,0.32120894,0.36410286,0.04289392,13.35389980,8.19442180,9.38117110,1.18674930,14.48240436,-0.70641844,-0.00989042,0.69652802,-98.59991994,1.71024730,1.81715310,0.10690580,6.25089717,10.53890900,11.12533600,0.58642700,5.56439950,6.99969140,7.83931290,0.83962150,11.99512167,0.29096680,0.31728378,0.02631698,9.04466764,1.69931360,1.80528740,0.10597380,6.23627093,0.28828232,0.30534834,0.01706602,5.91989824,1808.63050000,1958.96960000,150.33910000,8.31231697,2973.20470000,3264.91690000,291.71220000,9.81137289,0.03814119,0.02651788,-0.01162331,-30.47443300,1.13368270,1.20645640,0.07277370,6.41923000,28.10097600,29.83720900,1.73623300,6.17855052,-0.02296918,0.01432984,0.03729902,-162.38724674,0.28121303,0.30524716,0.02403413,8.54659188,
C4: Max (node 6134) → C1: Max (node 6190) in NEF (0.99983748),-0.00372385,0.01385193,0.01757578,-471.97908442,302.11708000,327.68466000,25.56758000,8.46280521,10.84687800,10.90434200,0.05746400,0.52977456,146.38352000,161.66450000,15.28098000,10.43900297,253.57220000,330.77450000,77.20230000,30.44588484,-0.03104488,-0.03639169,-0.00534680,17.22281198,-0.21807229,-0.22639860,-0.00832631,3.81814214,0.18702741,0.19000692,0.00297951,1.59308734,-0.01587148,-0.02542868,-0.00955721,60.21623320,-0.37480136,-0.38835490,-0.01355354,3.61619285,-8.61474540,-8.85347220,-0.23872680,2.77114168,0.35892988,0.36292622,0.00399634,1.11340410,9.84670010,9.78033830,-0.06636180,-0.67394964,1.23195470,0.92686605,-0.30508865,-24.76459970,1.81675500,1.81757520,0.00082020,0.04514643,12.10910600,11.74182100,-0.36728500,-3.03313060,7.44808620,7.91298310,0.46489690,6.24183028,0.30960591,0.32026547,0.01065956,3.44294461,1.78393650,1.79559740,0.01166090,0.65366116,0.30217185,0.30523785,0.00306600,1.01465441,1877.24690000,1960.07030000,82.82340000,4.41196094,3084.90530000,3245.95630000,161.05100000,5.22061407,0.01587148,0.02542868,0.00955721,60.21623320,1.21241120,1.20709950,-0.00531170,-0.43811044,31.42729800,30.76316500,-0.66413300,-2.11323608,0.07024691,0.07074530,0.00049839,0.70948317,0.31450031,0.31472008,0.00021977,0.06987910,
H1: Max (node 5468) → H5: Max (node 5486) in NEF (0.99999628),0.06089467,0.06274298,0.00184832,3.03527082,1474.70960000,1472.39800000,-2.31160000,-0.15674951,56.78017400,54.65741500,-2.12275900,-3.73855670,1153.22660000,1159.25000000,6.02340000,0.52230845,1307.05770000,1321.50790000,14.45020000,1.10555181,-0.00000000,-0.00000000,0.00000000,-66.84261095,-0.16541451,-0.16495464,0.00045987,-0.27801068,0.16541451,0.16495464,-0.00045987,-0.27801068,-0.00000000,0.00000000,0.00000000,-160.51357084,-0.34082917,-0.33915394,0.00167523,-0.49151603,-11.74498700,-11.54828100,0.19670600,-1.67480815,0.34082917,0.33915394,-0.00167523,-0.49151603,11.74498700,11.54828100,-0.19670600,-1.67480815,0.00000003,0.00000001,-0.00000002,-61.59203745,0.93910533,0.93725702,-0.00184831,-0.19681605,30.52856200,30.91078900,0.38222700,1.25203080,3236.47360000,3234.93780000,-1.53580000,-0.04745288,1.00000000,1.00000000,0.00000000,0.00000000,0.58304422,0.58300069,-0.00004353,-0.00746599,1.00000000,1.00000000,0.00000000,0.00000000,3831.92110000,3843.38180000,11.46070000,0.29908497,3831.92110000,3843.38180000,11.46070000,0.29908497,0.00000000,-0.00000000,-0.00000000,-160.51357084,0.93910533,0.93725702,-0.00184831,-0.19681605,48.24948800,48.00074700,-0.24874100,-0.51553086,0.06089467,0.06274298,0.00184832,3.03527082,1.00000000,1.00000000,0.00000000,0.00000000,
H2: Max (node 5456) → H6: Max (node 5470) in NEF (0.99981924),-0.01115365,0.05148321,0.06263686,-561.58168298,1650.40250000,1718.48890000,68.08640000,4.12544213,73.03808700,72.61814900,-0.41993800,-0.57495756,1083.44050000,1146.96570000,63.52520000,5.86328460,2543.16910000,2535.51140000,-7.65770000,-0.30110857,-0.00000000,0.00000000,0.00000000,-118.24338264,-0.16631109,-0.16508359,0.00122750,-0.73807465,0.16631109,0.16508359,-0.00122750,-0.73807465,-0.00000000,0.00000000,0.00000000,-237.54902387,-0.34330902,-0.33894044,0.00436858,-1.27249205,-10.75951200,-10.93194000,-0.17242800,1.60256339,0.34330902,0.33894044,-0.00436858,-1.27249205,10.75951200,10.93194000,0.17242800,1.60256339,-0.00000001,-0.00000000,0.00000001,-84.25813295,1.01115370,0.94851679,-0.06263691,-6.19459831,28.43100100,26.96586300,-1.46513800,-5.15331134,3144.10200000,3215.66700000,71.56500000,2.27616661,1.00000000,1.00000000,0.00000000,0.00000000,0.61176648,0.58810256,-0.02366392,-3.86812955,1.00000000,1.00000000,0.00000000,0.00000000,3639.44480000,3804.91540000,165.47060000,4.54658908,3639.44480000,3804.91540000,165.47060000,4.54658908,0.00000000,-0.00000000,-0.00000000,-237.54902387,1.01115370,0.94851679,-0.06263691,-6.19459831,52.36774000,47.82446300,-4.54327700,-8.67571715,-0.01115365,0.05148321,0.06263686,-561.58167402,1.00000000,1.00000000,0.00000000,0.00000000,
H3: Max (node 5452) → H4: Max (node 5462) in NEF (0.99989544),0.11951322,0.05448589,-0.06502733,-54.41015563,1551.10970000,1477.07480000,-74.03490000,-4.77302798,69.41648900,66.39902400,-3.01746500,-4.34689948,1197.61750000,1131.62600000,-65.99150000,-5.51023177,1280.00070000,1298.11290000,18.11220000,1.41501485,-0.00000000,0.00000000,0.00000000,-211.18829927,-0.16266218,-0.16520926,-0.00254708,1.56587106,0.16266218,0.16520926,0.00254708,1.56587106,0.00000000,0.00000000,-0.00000000,-75.20611229,-0.32689535,-0.33542159,-0.00852624,2.60824756,-10.84653900,-10.72877900,0.11776000,-1.08569194,0.32689535,0.33542159,0.00852624,2.60824756,10.84653900,10.72877900,-0.11776000,-1.08569194,-0.00000000,0.00000002,0.00000003,-624.67788808,0.88048678,0.94551411,0.06502733,7.38538403,27.89877900,29.55499300,1.65621400,5.93651070,3291.37310000,3210.06340000,-81.30970000,-2.47038842,1.00000000,1.00000000,0.00000000,0.00000000,0.56424697,0.59058192,0.02633495,4.66727362,1.00000000,1.00000000,0.00000000,0.00000000,3984.98790000,3815.79520000,-169.19270000,-4.24575191,3984.98790000,3815.79520000,-169.19270000,-4.24575191,-0.00000000,-0.00000000,0.00000000,-75.20611229,0.88048678,0.94551411,0.06502733,7.38538403,43.52506700,47.80125100,4.27618400,9.82464657,0.11951322,0.05448589,-0.06502733,-54.41015563,1.00000000,1.00000000,0.00000000,0.00000000,
H4: Max (node 5452) → H4: Max (node 5462) in NEF (0.99989544),0.11951322,0.05448589,-0.06502733,-54.41015563,1551.10970000,1477.07480000,-74.03490000,-4.77302798,69.41648900,66.39902400,-3.01746500,-4.34689948,1197.61750000,1131.62600000,-65.99150000,-5.51023177,1280.00070000,1298.11290000,18.11220000,1.41501485,-0.00000000,0.00000000,0.00000000,-211.18829927,-0.16266218,-0.16520926,-0.00254708,1.56587106,0.16266218,0.16520926,0.00254708,1.56587106,0.00000000,0.00000000,-0.00000000,-75.20611229,-0.32689535,-0.33542159,-0.00852624,2.60824756,-10.84653900,-10.72877900,0.11776000,-1.08569194,0.32689535,0.33542159,0.00852624,2.60824756,10.84653900,10.72877900,-0.11776000,-1.08569194,-0.00000000,0.00000002,0.00000003,-624.67788808,0.88048678,0.94551411,0.06502733,7.38538403,27.89877900,29.55499300,1.65621400,5.93651070,3291.37310000,3210.06340000,-81.30970000,-2.47038842,1.00000000,1.00000000,0.00000000,0.00000000,0.56424697,0.59058192,0.02633495,4.66727362,1.00000000,1.00000000,0.00000000,0.00000000,3984.98790000,3815.79520000,-169.19270000,-4.24575191,3984.98790000,3815.79520000,-169.19270000,-4.24575191,-0.00000000,-0.00000000,0.00000000,-75.20611229,0.88048678,0.94551411,0.06502733,7.38538403,43.52506700,47.80125100,4.27618400,9.82464657,0.11951322,0.05448589,-0.06502733,-54.41015563,1.00000000,1.00000000,0.00000000,0.00000000,
H5: Max (node 5468) → H5: Max (node 5486) in NEF (0.99999628),0.06089467,0.06274298,0.00184832,3.03527082,1474.70960000,1472.39800000,-2.31160000,-0.15674951,56.78017400,54.65741500,-2.12275900,-3.73855670,1153.22660000,1159.25000000,6.02340000,0.52230845,1307.05770000,1321.50790000,14.45020000,1.10555181,-0.00000000,-0.00000000,0.00000000,-66.84261095,-0.16541451,-0.16495464,0.00045987,-0.27801068,0.16541451,0.16495464,-0.00045987,-0.27801068,-0.00000000,0.00000000,0.00000000,-160.51357084,-0.34082917,-0.33915394,0.00167523,-0.49151603,-11.74498700,-11.54828100,0.19670600,-1.67480815,0.34082917,0.33915394,-0.00167523,-0.49151603,11.74498700,11.54828100,-0.19670600,-1.67480815,0.00000003,0.00000001,-0.00000002,-61.59203745,0.93910533,0.93725702,-0.00184831,-0.19681605,30.52856200,30.91078900,0.38222700,1.25203080,3236.47360000,3234.93780000,-1.53580000,-0.04745288,1.00000000,1.00000000,0.00000000,0.00000000,0.58304422,0.58300069,-0.00004353,-0.00746599,1.00000000,1.00000000,0.00000000,0.00000000,3831.92110000,3843.38180000,11.46070000,0.29908497,3831.92110000,3843.38180000,11.46070000,0.29908497,0.00000000,-0.00000000,-0.00000000,-160.51357084,0.93910533,0.93725702,-0.00184831,-0.19681605,48.24948800,48.00074700,-0.24874100,-0.51553086,0.06089467,0.06274298,0.00184832,3.03527082,1.00000000,1.00000000,0.00000000,0.00000000,
H6: Max (node 5456) → H6: Max (node 5470) in NEF (0.99981924),-0.01115365,0.05148321,0.06263686,-561.58168298,1650.40250000,1718.48890000,68.08640000,4.12544213,73.03808700,72.61814900,-0.41993800,-0.57495756,1083.44050000,1146.96570000,63.52520000,5.86328460,2543.16910000,2535.51140000,-7.65770000,-0.30110857,-0.00000000,0.00000000,0.00000000,-118.24338264,-0.16631109,-0.16508359,0.00122750,-0.73807465,0.16631109,0.16508359,-0.00122750,-0.73807465,-0.00000000,0.00000000,0.00000000,-237.54902387,-0.34330902,-0.33894044,0.00436858,-1.27249205,-10.75951200,-10.93194000,-0.17242800,1.60256339,0.34330902,0.33894044,-0.00436858,-1.27249205,10.75951200,10.93194000,0.17242800,1.60256339,-0.00000001,-0.00000000,0.00000001,-84.25813295,1.01115370,0.94851679,-0.06263691,-6.19459831,28.43100100,26.96586300,-1.46513800,-5.15331134,3144.10200000,3215.66700000,71.56500000,2.27616661,1.00000000,1.00000000,0.00000000,0.00000000,0.61176648,0.58810256,-0.02366392,-3.86812955,1.00000000,1.00000000,0.00000000,0.00000000,3639.44480000,3804.91540000,165.47060000,4.54658908,3639.44480000,3804.91540000,165.47060000,4.54658908,0.00000000,-0.00000000,-0.00000000,-237.54902387,1.01115370,0.94851679,-0.06263691,-6.19459831,52.36774000,47.82446300,-4.54327700,-8.67571715,-0.01115365,0.05148321,0.06263686,-561.58167402,1.00000000,1.00000000,0.00000000,0.00000000,
Total,0.23612676,0.23365562,-0.00247114,-1.04653010,13864.74444000,13880.47226000,15.72782000,0.11343750,534.03176020,520.19299700,-13.83876320,-2.59137456,9232.08110000,9233.68114000,1.60004000,0.01733130,14689.45356600,14630.09292400,-59.36064200,-0.40410381,0.00000000,-0.00000000,-0.00000000,-251.49372608,-3.89261370,-3.89417742,-0.00156372,0.04017147,3.89261372,3.89417744,0.00156372,0.04017147,-0.00000000,0.00000000,0.00000000,-284.29372934,-7.10996934,-7.11883906,-0.00886972,0.12475047,-180.12859360,-179.92391080,0.20468280,-0.11363149,7.10996932,7.11883908,0.00886976,0.12475103,180.12859560,179.92390980,-0.20468580,-0.11363315,-0.00000013,0.00000010,0.00000023,-181.32973516,29.76387342,29.76634424,0.00247082,0.00830141,316.35262060,316.37175420,0.01913360,0.00604819,19444.05806820,19421.10080700,-22.95726120,-0.11806826,10.00000002,10.00000000,-0.00000002,-0.00000020,27.54949934,27.55774774,0.00824840,0.02994029,10.00000000,9.99999998,-0.00000002,-0.00000020,48132.05980000,48219.10460000,87.04480000,0.18084578,65060.15000000,65075.15740000,15.00740000,0.02306696,0.00000000,-0.00000000,-0.00000000,-284.29372934,21.76387322,21.76634464,0.00247142,0.01135561,652.28106000,650.31835200,-1.96270800,-0.30089912,0.23612674,0.23365562,-0.00247112,-1.04652272,10.00000000,10.00000002,0.00000002,0.00000020,
Min basin decomposition according to INS: Electron Density SCF
C1: Min (node 2157) → C1: Min (node 4340) in NEF (0.99992804),0.08130173,0.03579189,-0.04550984,-55.97647292,189.02378000,240.24697000,51.22319000,27.09880736,6.91773730,8.49597370,1.57823640,22.81434422,118.16458000,147.32565000,29.16107000,24.67835116,278.73313000,365.16446000,86.43133000,31.00863180,-0.08839898,-0.06425518,0.02414380,-27.31230712,-0.21310185,-0.24972457,-0.03662272,17.18554766,0.12470287,0.18546939,0.06076652,48.72904689,-0.09897494,-0.04759639,0.05137855,-51.91066704,-0.34470102,-0.40916138,-0.06446036,18.70036822,-5.16301990,-6.69909300,-1.53607310,29.75144644,0.24572608,0.36156499,0.11583891,47.14147965,7.94283050,10.75072500,2.80789450,35.35130833,2.77981060,4.05163180,1.27182120,45.75208110,1.55388810,1.83166410,0.27777600,17.87619070,12.45866800,14.10127300,1.64260500,13.18443513,7.17221670,8.63455720,1.46234050,20.38896148,0.29813842,0.34947004,0.05133162,17.21737842,1.54854990,1.80377390,0.25522400,16.48148374,0.27253165,0.31124267,0.03871102,14.20422912,1590.47030000,1879.59940000,289.12910000,18.17884308,2658.27250000,3189.89320000,531.62070000,19.99872850,0.09897494,0.04759639,-0.05137855,-51.91066704,1.00882490,1.20917880,0.20035390,19.86012637,30.01327600,34.47488800,4.46161200,14.86546154,0.24821102,0.28449124,0.03628022,14.61668382,0.30034986,0.35269256,0.05234270,17.42724302,
