Region,I: Area Bader charge,,,,I: Average curvature,,,,I: Average curvature-scaled torsion,,,,I: Average net plane curvature,,,,I: Average torsion,,,,I: Deformation (kinetic) energy,,,,I: Deformation (kinetic) negative energy,,,,I: Deformation (kinetic) positive energy,,,,I: Deformation charge,,,,I: Deformation negative charge,,,,I: Deformation negative volume,,,,I: Deformation positive charge,,,,I: Deformation positive volume,,,,I: Deformation volume,,,,I: Electron Density SCF,,,,I: Electron Localization Function SCF,,,,I: Gradient bundle partition function contribution (from IN Te),,,,I: Gradient bundle probability (from IN Te),,,,I: Kinetic Energy Density SCF,,,,I: Solid angle (alpha),,,,I: Te per electron,,,,I: Te per valence electron,,,,I: Valence Bader charge,,,,I: Valence density,,,,I: Volume,,,,I: Volume Bader charge,,,,I: Volume fraction,,,
Atomic basin decomposition,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆,NEF,EEF Y,∆,%∆
      ↳ H2 bond wedge,0.05148321,0.05124262,-0.00024059,-0.46730769,1718.48890000,1747.33260000,28.84370000,1.67843388,72.61814900,74.80732200,2.18917300,3.01463619,1146.96570000,1152.56030000,5.59460000,0.48777396,2535.51140000,2456.28020000,-79.23120000,-3.12486073,0.00000000,0.00000000,0.00000000,104.36765629,-0.16508359,-0.16523685,-0.00015326,0.09283782,0.16508359,0.16523685,0.00015326,0.09283782,0.00000000,-0.00000000,-0.00000000,-116.72240254,-0.33894044,-0.34055164,-0.00161120,0.47536375,-10.93194000,-11.28036900,-0.34842900,3.18725679,0.33894044,0.34055164,0.00161120,0.47536375,10.93194000,11.28036900,0.34842900,3.18725679,-0.00000000,0.00000001,0.00000001,-761.87180759,0.94851679,0.94875738,0.00024059,0.02536486,26.96586300,26.24742200,-0.71844100,-2.66426111,3215.66700000,3222.93730000,7.27030000,0.22608995,1.00000000,1.00000000,0.00000000,0.00000000,0.58810256,0.58677204,-0.00133052,-0.22623945,1.00000000,1.00000000,0.00000000,0.00000000,3804.91540000,3800.30690000,-4.60850000,-0.12111964,3804.91540000,3800.30690000,-4.60850000,-0.12111964,-0.00000000,0.00000000,0.00000000,-116.72240254,0.94851679,0.94875738,0.00024059,0.02536486,47.82446300,48.16931300,0.34485000,0.72107448,0.05148321,0.05124263,-0.00024058,-0.46730382,1.00000000,1.00000000,0.00000000,0.00000000,
Total,0.23365562,0.23618234,0.00252672,1.08138529,13880.47226000,13837.75717000,-42.71509000,-0.30773513,520.19299700,528.09189210,7.89889510,1.51845472,9233.68114000,9222.00913000,-11.67201000,-0.12640690,14630.09292400,14743.83134400,113.73842000,0.77742787,-0.00000000,-0.00000000,0.00000000,-68.69702511,-3.89417742,-3.89617898,-0.00200156,0.05139879,3.89417744,3.89617899,0.00200155,0.05139853,0.00000000,-0.00000000,-0.00000001,-213.29319564,-7.11883906,-7.11592143,0.00291763,-0.04098463,-179.92391080,-180.44514350,-0.52123270,0.28969618,7.11883908,7.11592142,-0.00291766,-0.04098505,179.92390980,180.44514500,0.52123520,0.28969757,0.00000010,0.00000005,-0.00000005,-53.68104436,29.76634424,29.76381764,-0.00252660,-0.00848811,316.37175420,316.76423360,0.39247940,0.12405640,19421.10080700,19440.90167270,19.80086570,0.10195542,10.00000000,10.00000002,0.00000002,0.00000020,27.55774774,27.55430385,-0.00344389,-0.01249699,9.99999998,10.00000000,0.00000002,0.00000020,48219.10460000,48164.74770000,-54.35690000,-0.11272897,65075.15740000,65165.20280000,90.04540000,0.13837139,-0.00000000,0.00000000,0.00000001,-213.29319564,21.76634464,21.76381764,-0.00252700,-0.01160967,650.31835200,651.85080500,1.53245300,0.23564659,0.23365562,0.23618234,0.00252672,1.08138720,10.00000002,10.00000001,-0.00000001,-0.00000010,
Bond bundle decomposition according to INS: Kinetic Energy Density SCF
C1 — C2 bond bundle,-0.15723224,-0.13304723,0.02418501,-15.38171169,807.31370000,813.61824000,6.30454000,0.78092816,24.61205100,25.02759400,0.41554300,1.68837209,444.36055000,446.40071000,2.04016000,0.45912267,877.64085000,808.62107000,-69.01978000,-7.86423968,0.13568031,0.13281540,-0.00286491,-2.11151789,-0.52312040,-0.52961566,-0.00649526,1.24163768,0.65880071,0.66243105,0.00363034,0.55105284,0.13739291,0.12904918,-0.00834373,-6.07289848,-0.94090931,-0.94930963,-0.00840032,0.89278742,-21.62462500,-21.74376110,-0.11913610,0.55092794,1.07830222,1.07835881,0.00005659,0.00524806,22.91117400,22.45093500,-0.46023900,-2.00879710,1.28654999,0.70717400,-0.57937599,-45.03330570,4.73967750,4.68505430,-0.05462320,-1.15246660,30.01166000,28.84133300,-1.17032700,-3.89957437,17.76919560,18.75178000,0.98258440,5.52970670,0.71233025,0.73899822,0.02666797,3.74376492,4.72467470,4.68955060,-0.03512410,-0.74341838,0.76374088,0.75866784,-0.00507304,-0.66423575,4743.76280000,4833.74560000,89.98280000,1.89686550,7858.10400000,8116.77850000,258.67450000,3.29181823,-0.13739291,-0.12904918,0.00834373,-6.07289848,3.21219570,3.16771860,-0.04447710,-1.38463232,70.62382300,68.40630200,-2.21752100,-3.13990507,-0.05534384,-0.07255542,-0.01721157,31.09934323,0.78072227,0.76874981,-0.01197246,-1.53351076,
      ↳ C1 bond wedge,-0.08028710,-0.04643681,0.03385028,-42.16154985,435.09237000,441.63194000,6.53957000,1.50303026,13.18899800,13.36104400,0.17204600,1.30446604,252.22198000,260.49802000,8.27604000,3.28125249,643.32691000,588.72839000,-54.59852000,-8.48690132,0.07386940,0.06812188,-0.00574752,-7.78064790,-0.25265972,-0.25884733,-0.00618761,2.44898949,0.32652912,0.32696921,0.00044009,0.13477818,0.06576235,0.05187449,-0.01388786,-21.11825775,-0.46522524,-0.47285579,-0.00763055,1.64018401,-12.03821600,-11.96439000,0.07382600,-0.61326363,0.53098760,0.52473028,-0.00625732,-1.17843053,11.08447200,10.25977900,-0.82469300,-7.44007473,-0.95374321,-1.70461050,-0.75086729,78.72845459,2.37808240,2.24840800,-0.12967440,-5.45289768,15.83503200,13.62102500,-2.21400700,-13.98170209,8.64686510,9.30559950,0.65873440,7.61818754,0.34996818,0.35439275,0.00442457,1.26427780,2.37236980,2.26770420,-0.10466560,-4.41185856,0.38296589,0.36699520,-0.01597069,-4.17026435,2354.82290000,2364.58180000,9.75890000,0.41442182,3884.70560000,4013.13680000,128.43120000,3.30607292,-0.06576235,-0.05187449,0.01388786,-21.11825775,1.61215060,1.51441760,-0.09773300,-6.06227483,36.48029300,32.62258100,-3.85771200,-10.57478349,-0.13883025,-0.15578171,-0.01695146,12.21020635,0.37320869,0.34877105,-0.02443764,-6.54798258,
      ↳ C2 bond wedge,-0.07694515,-0.08661042,-0.00966527,12.56125257,372.22133000,371.98630000,-0.23503000,-0.06314254,11.42305300,11.66655000,0.24349700,2.13162803,192.13857000,185.90269000,-6.23588000,-3.24551182,234.31394000,219.89268000,-14.42126000,-6.15467437,0.06181091,0.06469351,0.00288260,4.66358462,-0.27046068,-0.27076833,-0.00030765,0.11375036,0.33227159,0.33546184,0.00319025,0.96013325,0.07163056,0.07717469,0.00554413,7.73989632,-0.47568407,-0.47645384,-0.00076977,0.16182379,-9.58640900,-9.77937110,-0.19296210,2.01287156,0.54731462,0.55362853,0.00631391,1.15361618,11.82670200,12.19115600,0.36445400,3.08161988,2.24029320,2.41178450,0.17149130,7.65485964,2.36159510,2.43664630,0.07505120,3.17798762,14.17662800,15.22030800,1.04368000,7.36197635,9.12233050,9.44618050,0.32385000,3.55007966,0.36236207,0.38460547,0.02224340,6.13844600,2.35230490,2.42184640,0.06954150,2.95631319,0.38077499,0.39167264,0.01089765,2.86196580,2388.93990000,2469.16380000,80.22390000,3.35813806,3973.39840000,4103.64170000,130.24330000,3.27788172,-0.07163056,-0.07717469,-0.00554413,7.73989632,1.60004510,1.65330100,0.05325590,3.32839993,34.14353000,35.78372100,1.64019100,4.80381203,0.08348641,0.08322629,-0.00026011,-0.31156210,0.40751358,0.41997876,0.01246518,3.05883794,
C1 — H5 bond bundle,0.07057263,0.16185686,0.09128423,129.34791377,1799.05453000,1888.79389000,89.73936000,4.98814008,65.53025500,66.39078700,0.86053200,1.31318274,1320.64762000,1391.98304000,71.33542000,5.40154837,1652.28240000,1644.57184000,-7.71056000,-0.46666115,-0.03329309,-0.03416328,-0.00087019,2.61373435,-0.38825464,-0.41733947,-0.02908483,7.49117383,0.35496156,0.38317620,0.02821464,7.94864661,-0.01929062,-0.01529791,0.00399271,-20.69768438,-0.72137078,-0.76392519,-0.04255441,5.89910365,-20.17042160,-21.02309820,-0.85267660,4.22736132,0.70208016,0.74862728,0.04654712,6.62988682,21.32861930,22.84188300,1.51326370,7.09499138,1.15819771,1.81878438,0.66058667,57.03574260,2.74253822,2.79867029,0.05613207,2.04671970,42.64832000,41.24160700,-1.40671300,-3.29840191,3242.76990860,3339.01754530,96.24763670,2.96806864,1.31699220,1.33731771,0.02032551,1.54332805,2.36337489,2.47569189,0.11231700,4.75239880,1.30218515,1.32675452,0.02456937,1.88678008,5788.46470000,6110.70970000,322.24500000,5.56702022,7059.22560000,7576.19180000,516.96620000,7.32327070,0.01929062,0.01529791,-0.00399271,-20.69768438,2.13816792,2.14516119,0.00699327,0.32706832,78.69684900,75.17588700,-3.52096200,-4.47408256,0.14166572,0.27852562,0.13685990,96.60763241,1.31403400,1.34619931,0.03216531,2.44782936,
      ↳ C1 bond wedge,0.00782965,0.02013935,0.01230970,157.21904773,326.65653000,329.57839000,2.92186000,0.89447469,10.87284000,12.12020300,1.24736300,11.47228323,161.39762000,160.68114000,-0.71648000,-0.44392228,330.77450000,360.13024000,29.35574000,8.87484978,-0.03329309,-0.03416328,-0.00087019,2.61373495,-0.22330000,-0.25647542,-0.03317542,14.85688312,0.19000692,0.22231215,0.03230523,17.00213340,-0.01929062,-0.01529791,0.00399271,-20.69768820,-0.38221684,-0.43817055,-0.05595371,14.63925818,-8.62214060,-9.62056520,-0.99842460,11.57977637,0.36292622,0.42287264,0.05994642,16.51752249,9.78033830,11.43935000,1.65901170,16.96272306,1.15819770,1.81878440,0.66058670,57.03574614,1.80528120,1.94038780,0.13510660,7.48396427,11.73753100,12.20729300,0.46976200,4.00222159,7.83210860,8.85724530,1.02513670,13.08889792,0.31699220,0.33731771,0.02032551,6.41199058,1.78037420,1.92423700,0.14386280,8.08048106,0.30218515,0.32675452,0.02456937,8.13056830,1945.08290000,2068.96240000,123.87950000,6.36885451,3215.84380000,3534.44450000,318.60070000,9.90721937,0.01929062,0.01529791,-0.00399271,-20.69768820,1.20091090,1.28687870,0.08596780,7.15854940,30.69610200,32.38203200,1.68593000,5.49232603,0.07892274,0.13680811,0.05788537,73.34435356,0.31403400,0.34619931,0.03216531,10.24262023,
      ↳ H5 bond wedge,0.06274298,0.14171751,0.07897453,125.86989528,1472.39800000,1559.21550000,86.81750000,5.89633374,54.65741500,54.27058400,-0.38683100,-0.70773746,1159.25000000,1231.30190000,72.05190000,6.21538926,1321.50790000,1284.44160000,-37.06630000,-2.80484892,-0.00000000,0.00000000,0.00000000,-613.38960713,-0.16495464,-0.16086405,0.00409059,-2.47982718,0.16495464,0.16086405,-0.00409059,-2.47982718,0.00000000,-0.00000000,-0.00000000,-577.57963420,-0.33915394,-0.32575464,0.01339930,-3.95080181,-11.54828100,-11.40253300,0.14574800,-1.26207528,0.33915394,0.32575464,-0.01339930,-3.95080181,11.54828100,11.40253300,-0.14574800,-1.26207528,0.00000001,-0.00000002,-0.00000003,-283.58216916,0.93725702,0.85828249,-0.07897453,-8.42613374,30.91078900,29.03431400,-1.87647500,-6.07061502,3234.93780000,3330.16030000,95.22250000,2.94356510,1.00000000,1.00000000,0.00000000,0.00000000,0.58300069,0.55145489,-0.03154580,-5.41093699,1.00000000,1.00000000,0.00000000,0.00000000,3843.38180000,4041.74730000,198.36550000,5.16122286,3843.38180000,4041.74730000,198.36550000,5.16122286,-0.00000000,0.00000000,0.00000000,-577.57963420,0.93725702,0.85828249,-0.07897453,-8.42613374,48.00074700,42.79385500,-5.20689200,-10.84752285,0.06274298,0.14171751,0.07897453,125.86989528,1.00000000,1.00000000,0.00000000,0.00000000,
C1 — H6 bond bundle,0.08601367,0.09642973,0.01041606,12.10977567,2106.20061000,2054.06876000,-52.13185000,-2.47516071,83.82013400,84.15892200,0.33878800,0.40418451,1327.40548000,1325.60082000,-1.80466000,-0.13595394,3121.85187000,3232.46298000,110.61111000,3.54312487,-0.04057632,-0.03395861,0.00661771,-16.30929461,-0.39961857,-0.40050997,-0.00089140,0.22306271,0.35904226,0.36655137,0.00750911,2.09142790,-0.04647173,-0.03657658,0.00989515,-21.29283437,-0.74951502,-0.74918875,0.00032627,-0.04353082,-20.51756550,-20.27586850,0.24169700,-1.17800038,0.70304330,0.71261217,0.00956887,1.36106411,20.31311110,20.16169460,-0.15141650,-0.74541265,-0.20445446,-0.11417388,0.09028059,-44.15681827,2.80308009,2.74107199,-0.06200810,-2.21214157,38.36757500,37.95586500,-0.41171000,-1.07306756,3223.89560140,3227.80532750,3.90972610,0.12127335,1.33303962,1.30828954,-0.02475008,-1.85666500,2.43719966,2.38920832,-0.04799134,-1.96911811,1.31484896,1.30625028,-0.00859868,-0.65396713,5810.69310000,5730.92090000,-79.77220000,-1.37285172,7165.25050000,7101.32730000,-63.92320000,-0.89212792,0.04647173,0.03657658,-0.00989515,-21.29283437,2.17338219,2.12857139,-0.04481080,-2.06180028,78.39577200,75.93109700,-2.46467500,-3.14388766,0.07346374,0.08910587,0.01564213,21.29231489,1.31275731,1.30502964,-0.00772767,-0.58865945,
      ↳ C1 bond wedge,0.03453046,0.04111422,0.00658376,19.06653072,387.71171000,361.29676000,-26.41495000,-6.81303900,11.20198500,10.92907700,-0.27290800,-2.43624679,180.43978000,175.59332000,-4.84646000,-2.68591549,586.34047000,617.67698000,31.33651000,5.34442216,-0.04057632,-0.03395861,0.00661771,-16.30929481,-0.23453498,-0.23545245,-0.00091747,0.39118685,0.19395867,0.20149385,0.00753518,3.88494105,-0.04647173,-0.03657658,0.00989515,-21.29283591,-0.41057458,-0.41167103,-0.00109645,0.26705258,-9.58562550,-9.54975350,0.03587200,-0.37422701,0.36410286,0.37509445,0.01099159,3.01881452,9.38117110,9.43557960,0.05440850,0.57997556,-0.20445446,-0.11417386,0.09028060,-44.15682593,1.85456330,1.79638750,-0.05817580,-3.13690021,11.40171200,10.49709700,-0.90461500,-7.93402780,8.22860140,8.09502750,-0.13357390,-1.62328801,0.33303962,0.30828954,-0.02475008,-7.43157226,1.84909710,1.80154960,-0.04754750,-2.57139011,0.31484896,0.30625028,-0.00859868,-2.73104920,2005.77770000,1915.16330000,-90.61440000,-4.51766913,3360.33510000,3285.56970000,-74.76540000,-2.22493882,0.04647173,0.03657658,-0.00989515,-21.29283591,1.22486540,1.18388690,-0.04097850,-3.34555127,30.57130900,28.53119300,-2.04011600,-6.67330274,0.02198053,0.03379035,0.01180983,53.72858440,0.31275731,0.30502964,-0.00772767,-2.47081995,
      ↳ H6 bond wedge,0.05148321,0.05531551,0.00383230,7.44378993,1718.48890000,1692.77200000,-25.71690000,-1.49648333,72.61814900,73.22984500,0.61169600,0.84234590,1146.96570000,1150.00750000,3.04180000,0.26520409,2535.51140000,2614.78600000,79.27460000,3.12657241,0.00000000,-0.00000000,-0.00000000,-219.68788370,-0.16508359,-0.16505752,0.00002607,-0.01579200,0.16508359,0.16505752,-0.00002607,-0.01579200,0.00000000,0.00000000,-0.00000000,-97.50437932,-0.33894044,-0.33751772,0.00142272,-0.41975516,-10.93194000,-10.72611500,0.20582500,-1.88278567,0.33894044,0.33751772,-0.00142272,-0.41975516,10.93194000,10.72611500,-0.20582500,-1.88278567,-0.00000000,-0.00000002,-0.00000001,991.63408940,0.94851679,0.94468449,-0.00383230,-0.40403080,26.96586300,27.45876800,0.49290500,1.82788513,3215.66700000,3219.71030000,4.04330000,0.12573752,1.00000000,1.00000000,0.00000000,0.00000000,0.58810256,0.58765872,-0.00044384,-0.07546983,1.00000000,1.00000000,0.00000000,0.00000000,3804.91540000,3815.75760000,10.84220000,0.28495246,3804.91540000,3815.75760000,10.84220000,0.28495246,-0.00000000,-0.00000000,0.00000000,-97.50437932,0.94851679,0.94468449,-0.00383230,-0.40403080,47.82446300,47.39990400,-0.42455900,-0.88774442,0.05148321,0.05531551,0.00383230,7.44379396,1.00000000,1.00000000,0.00000000,0.00000000,
C2 — C3 bond bundle,0.06768740,0.07619461,0.00850721,12.56838533,792.57374000,803.85781000,11.28407000,1.42372494,19.30347860,19.58404450,0.28056590,1.45344736,496.15044000,507.57589000,11.42545000,2.30281969,541.02320000,534.32200000,-6.70120000,-1.23861601,-0.05211546,-0.05960737,-0.00749191,14.37560042,-0.47185630,-0.47958646,-0.00773016,1.63824452,0.41974084,0.41997909,0.00023825,0.05676121,-0.07639456,-0.08399131,-0.00759675,9.94410204,-0.81837982,-0.82821034,-0.00983052,1.20121730,-19.03365140,-19.01099760,0.02265380,-0.11901973,0.74198526,0.74421903,0.00223377,0.30105315,10.12867780,10.35919280,0.23051500,2.27586467,-8.90497340,-8.65180460,0.25316880,-2.84300456,3.67537320,3.70106870,0.02569550,0.69912628,15.04824280,15.32707750,0.27883470,1.85293860,15.93357740,16.16778460,0.23420720,1.46989715,0.63292204,0.63910470,0.00618266,0.97684385,3.70051980,3.72685050,0.02633070,0.71154058,0.62384344,0.62954389,0.00570045,0.91376291,3965.55680000,4007.77860000,42.22180000,1.06471303,6656.60800000,6732.49920000,75.89120000,1.14008817,0.07639456,0.08399131,0.00759675,9.94410204,2.42768640,2.44198090,0.01429450,0.58881164,43.36375600,44.04871100,0.68495500,1.57955644,-0.57001426,-0.54180995,0.02820431,-4.94800077,0.51755984,0.52654312,0.00898328,1.73569881,
      ↳ C2 bond wedge,0.03384370,0.05474859,0.02090489,61.76893962,396.28687000,395.70574000,-0.58113000,-0.14664377,9.65173930,9.26644250,-0.38529680,-3.99199344,248.07522000,254.29572000,6.22050000,2.50750559,270.51160000,227.44236000,-43.06924000,-15.92140226,-0.02605773,-0.03832683,-0.01226910,47.08428735,-0.23592815,-0.21943327,0.01649488,-6.99148448,0.20987042,0.18110644,-0.02876398,-13.70559034,-0.03819728,-0.06186359,-0.02366631,61.95810278,-0.40918991,-0.38074302,0.02844689,-6.95200182,-9.51682570,-9.26053220,0.25629350,-2.69305657,0.37099263,0.31887943,-0.05211320,-14.04696368,5.06433890,4.25229400,-0.81204490,-16.03456870,-4.45248670,-5.00823810,-0.55575140,12.48182055,1.83768660,1.71729200,-0.12039460,-6.55142177,7.52412140,7.08758720,-0.43653420,-5.80179634,7.96678870,7.36686880,-0.59991990,-7.53025997,0.31646102,0.29994536,-0.01651566,-5.21886076,1.85025990,1.73908040,-0.11117950,-6.00885854,0.31192172,0.29534011,-0.01658161,-5.31595235,1982.77840000,1882.01280000,-100.76560000,-5.08204043,3328.30400000,3132.25660000,-196.04740000,-5.89030930,0.03819728,0.06186359,0.02366631,61.95810278,1.21384320,1.12661180,-0.08723140,-7.18638124,21.68187800,20.15581500,-1.52606300,-7.03842628,-0.28500713,-0.29792914,-0.01292201,4.53392517,0.25877992,0.23656048,-0.02221944,-8.58623034,
      ↳ C3 bond wedge,0.03384370,0.02144602,-0.01239768,-36.63216896,396.28687000,408.15207000,11.86520000,2.99409365,9.65173930,10.31760200,0.66586270,6.89888816,248.07522000,253.28017000,5.20495000,2.09813378,270.51160000,306.87964000,36.36804000,13.44417023,-0.02605773,-0.02128054,0.00477719,-18.33308651,-0.23592815,-0.26015319,-0.02422504,10.26797353,0.20987042,0.23887265,0.02900223,13.81911276,-0.03819728,-0.02212772,0.01606956,-42.06989869,-0.40918991,-0.44746732,-0.03827741,9.35443643,-9.51682570,-9.75046540,-0.23363970,2.45501712,0.37099263,0.42533960,0.05434697,14.64906998,5.06433890,6.10689880,1.04255990,20.58629805,-4.45248670,-3.64356650,0.80892020,-18.16782968,1.83768660,1.98377670,0.14609010,7.94967434,7.52412140,8.23949030,0.71536890,9.50767355,7.96678870,8.80091580,0.83412710,10.47005426,0.31646102,0.33915934,0.02269832,7.17254845,1.85025990,1.98777010,0.13751020,7.43193970,0.31192172,0.33420378,0.02228206,7.14347818,1982.77840000,2125.76580000,142.98740000,7.21146650,3328.30400000,3600.24260000,271.93860000,8.17048563,0.03819728,0.02212772,-0.01606956,-42.06989869,1.21384320,1.31536910,0.10152590,8.36400451,21.68187800,23.89289600,2.21101800,10.19753916,-0.28500713,-0.24388081,0.04112632,-14.42992672,0.25877992,0.28998264,0.03120272,12.05762796,
C2 — H4 bond bundle,0.08363005,0.08903697,0.00540692,6.46528443,1831.38042000,1859.73796000,28.35754000,1.54842433,76.48232000,81.78209400,5.29977400,6.92941061,1276.35171000,1307.15819000,30.80648000,2.41363566,1392.75973200,1360.52755400,-32.23217800,-2.31426694,-0.03575318,-0.02636669,0.00938649,-26.25358926,-0.40016695,-0.39591493,0.00425202,-1.06256151,0.36441377,0.36954824,0.00513447,1.40896707,-0.03343328,-0.01531110,0.01812218,-54.20400869,-0.73843451,-0.73112798,0.00730653,-0.98946215,-18.13251800,-18.42480030,-0.29228230,1.61192340,0.70500123,0.71581687,0.01081564,1.53413066,20.34471160,21.02125400,0.67654240,3.32539686,2.21219352,2.59645360,0.38426008,17.37009316,2.76018961,2.78888650,0.02869689,1.03967097,39.63420100,39.46361000,-0.17059100,-0.43041362,3218.14890930,3255.02425310,36.87534380,1.14585573,1.32117690,1.31544917,-0.00572773,-0.43353241,2.40336482,2.43625945,0.03289463,1.36869067,1.30730328,1.31298725,0.00568397,0.43478587,5783.85340000,5844.91680000,61.06340000,1.05575636,7126.69470000,7141.04290000,14.34820000,0.20133036,0.03343328,0.01531110,-0.01812218,-54.20400869,2.14558311,2.16291200,0.01732889,0.80765410,75.76085400,75.31704300,-0.44381100,-0.58580517,0.24204933,0.27187799,0.02982866,12.32338006,1.33370650,1.34346075,0.00975425,0.73136406,
      ↳ C2 bond wedge,0.02914416,0.00777097,-0.02137319,-73.33609592,354.30562000,340.84616000,-13.45946000,-3.79882769,10.08329600,10.57285300,0.48955700,4.85512872,144.72571000,142.96099000,-1.76472000,-1.21935487,94.64683200,66.53265400,-28.11417800,-29.70429903,-0.03575318,-0.02636669,0.00938649,-26.25358919,-0.23495769,-0.23162257,0.00333512,-1.41945556,0.19920451,0.20525588,0.00605137,3.03776757,-0.03343328,-0.01531110,0.01812218,-54.20401032,-0.40301292,-0.39800810,0.00500482,-1.24185101,-7.40373900,-7.49652830,-0.09278930,1.25327622,0.36957964,0.38269699,0.01311735,3.54926208,9.61593260,10.09298200,0.47704940,4.96103103,2.21219350,2.59645360,0.38426010,17.37009443,1.81467550,1.87015250,0.05547700,3.05713060,10.07920800,10.79096500,0.71175700,7.06163619,8.08550930,7.74765310,-0.33785620,-4.17853950,0.32117690,0.31544917,-0.00572773,-1.78335677,1.81278290,1.85724410,0.04446120,2.45264891,0.30730328,0.31298725,0.00568397,1.84962881,1968.05820000,1959.56340000,-8.49480000,-0.43163358,3310.89950000,3255.68950000,-55.21000000,-1.66752268,0.03343328,0.01531110,-0.01812218,-54.20401032,1.20006900,1.24417800,0.04410900,3.67553866,27.95960300,29.26410800,1.30450500,4.66567784,0.18756344,0.19061199,0.00304855,1.62534340,0.33370650,0.34346075,0.00975425,2.92300270,
      ↳ H4 bond wedge,0.05448589,0.08126600,0.02678011,49.15053881,1477.07480000,1518.89180000,41.81700000,2.83106854,66.39902400,71.20924100,4.81021700,7.24440919,1131.62600000,1164.19720000,32.57120000,2.87826543,1298.11290000,1293.99490000,-4.11800000,-0.31722973,0.00000000,0.00000000,-0.00000000,-2.54696967,-0.16520926,-0.16429236,0.00091690,-0.55499310,0.16520926,0.16429236,-0.00091690,-0.55499310,0.00000000,-0.00000000,-0.00000000,-325.95476865,-0.33542159,-0.33311988,0.00230171,-0.68621403,-10.72877900,-10.92827200,-0.19949300,1.85941942,0.33542159,0.33311988,-0.00230171,-0.68621403,10.72877900,10.92827200,0.19949300,1.85941942,0.00000002,0.00000000,-0.00000002,-98.87709961,0.94551411,0.91873400,-0.02678011,-2.83233319,29.55499300,28.67264500,-0.88234800,-2.98544479,3210.06340000,3247.27660000,37.21320000,1.15926682,1.00000000,1.00000000,0.00000000,0.00000000,0.59058192,0.57901535,-0.01156657,-1.95850391,1.00000000,1.00000000,0.00000000,0.00000000,3815.79520000,3885.35340000,69.55820000,1.82290182,3815.79520000,3885.35340000,69.55820000,1.82290182,-0.00000000,0.00000000,0.00000000,-325.95476865,0.94551411,0.91873400,-0.02678011,-2.83233319,47.80125100,46.05293500,-1.74831600,-3.65746913,0.05448589,0.08126600,0.02678011,49.15053881,1.00000000,1.00000000,0.00000000,0.00000000,
